region_1,region_2,attack,cost,health,effect,level_up_description,flavor_text,artist_name,card_name,card_code,keyword_1,keyword_2,keyword_3,spell_speed,rarity,affiliation,type,collectible,set_number,set_name,level
Freljord,,0,8,6,"Play: Refill 8 mana.

Play and Round Start: Give the strongest enemy Vulnerable this round.",,"""Haha! You didn't see that coming!"" - Trundle",Kudos Productions,Ice Pillar,03FR006T1,Vulnerable,NA,NA,,None,,Unit,FALSE,3,Call Of The Mountain,
Freljord,,0,8,0,Give ALL units -3|-0 this round. Deal 3 to ALL units.,,"""Bury 'em alive!"" - Trundle",Kudos Productions,Icequake ,03FR008,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Freljord,,7,8,7,,,"They felt it before they heard it, the ground trembling beneath their feet, but it quickly became audible, like distant thunder drawing closer.
Meyrick lifted his head, eyes wide, listening.
""What is it?"" Anya whispered urgently, drawing her bow, but Meyrick was already sprinting back toward the path. 
""RUN!""",MAR Studio,Uzgar the Ancient,03FR011,Challenger,Regeneration,NA,,Rare,Troll,Unit,TRUE,3,Call Of The Mountain,
Freljord,,0,8,0,"Get 2 empty mana gems.

For the top 4 cards in your deck, draw each card that costs 8+. Then place the rest into your deck.",,"For generations, Avarosan settlers heard strange, inexplicable sounds within the tumult of winter storms. Eventually, when they ventured much farther north, they finally discovered the source--ancient troll monoliths whispering in long-lost tongues as the wind swept through their yawning maws.",Kudos Productions,Voices of the Old Ones,03FR019,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,9,0,"If you Behold a Celestial card, Obliterate 2 enemy units or landmarks.",,"Dying stars create explosions so bright and powerful that even other stars, still lively and burning, are easily outshone.  ",Kudos Productions,Supernova,03MT024,Slow,NA,NA,Slow,None,Celestial,Spell,FALSE,3,Call Of The Mountain,
Targon,,8,9,8,"When I'm summoned, grant me +1|+0 for each Celestial card you played this game. 

I am a Dragon.",,"""Oh yes, my favorite constellation. I like to think it will be the first to rain down upon this forsaken mountain."" - Aurelion Sol",Kudos Productions,The Great Beyond,03MT022,Elusive,Fury,SpellShield,,None,Celestial,Unit,FALSE,3,Call Of The Mountain,
Demacia,,9,9,6,"When I'm summoned, grant other Dragon allies everywhere +2|+2.",,"When Demacia underwent a sudden spate of dragon attacks, Shyvana knew that Kadregrin the Infernal was to blame. Other dragons, inspired by his bold nature and powerful flame, drove the Demacians to fear. ",SIXMOREVODKA,Kadregrin the Infernal,03DE007,Fury,NA,NA,,Epic,Dragon,Unit,TRUE,3,Call Of The Mountain,
Targon,,10,10,10,"When I'm summoned, grant me +1|+0 for each Celestial card you played this game. 

Attack: Give other allies +2|+2 and Overwhelm this round.",,"Legends speak of a Scourge that lurks at the furthest reaches of the Celestial Realm. Here, it awaits the time-at-the-end-of-time, when it will wield the power of the stars to shatter the foundations of the world.",Kudos Productions,The Scourge,03MT037,Challenger,Overwhelm,NA,,None,Celestial,Unit,FALSE,3,Call Of The Mountain,
Targon,,0,10,0,Fill your hand with random Fleeting Celestial cards. Refill your mana to full.,,"""They say that some constellations were once mortals whose exceptional exploits earned them a place amongst the stars."" - Mountain Scryer",Kudos Productions,Living Legends,03MT077,Burst,NA,NA,Burst,None,Celestial,Spell,FALSE,3,Call Of The Mountain,
Targon,,10,10,10,"Play: Invoke a Celestial card that costs 7 or more.

Round Start: Create a random Celestial card in hand.",Round End: Your allies have 20+ total Power.,"""I don't care what you write about me, you middling creature! Just make sure I'm described as handsome. And magnificent. And also very, very intelligent. Can you spell that?""",SIXMOREVODKA,Aurelion Sol,03MT087,Fury,SpellShield,NA,,Champion,Dragon,Unit,TRUE,3,Call Of The Mountain,0
Targon,,11,10,11,"Play: Invoke a Celestial card that costs 7 or more.

Round Start: Create a random Celestial card in hand.

Your Celestial cards cost 0.",,"Aurelion Sol is handsome. And magnificent. And also very, very inteligent.",SIXMOREVODKA,Aurelion Sol,03MT087T1,Fury,SpellShield,NA,,None,Dragon,Unit,FALSE,3,Call Of The Mountain,1
Targon,,6,10,6,Reduce my cost by 1 for each time you've targeted or supported allies this game.,,"The Arbiter is the mountain's final test, for only the guardian sees beyond the climber's deeds, and into their spirit.",SIXMOREVODKA,Arbiter of the Peak,03MT012,Overwhelm,NA,NA,,Epic,,Unit,TRUE,3,Call Of The Mountain,
Ionia,,0,10,0,Pick an ally. Recall ALL other units and landmarks.,,"""I walk my path alone."" - Solitary Monk",Kudos Productions,Singular Will,03IO019,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Freljord,,0,12,0,"Summon 2 different, random champions from your hand and deck. Grow their stats up to 10|10.",,"""We got it all in our hands now
So can you handle what we're all about?""
- Ahri, 'POP/STARS'",Kudos Productions,Feel The Rush,03FR022,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,15,0,"Deal 15 to all enemies.

Costs 2 less for each Dragon or Celestial ally you have.",,"""When the time comes, I think I'll make an example of Runeterra. Perhaps I'll drag its smoldering husk around with me for all eternity. Like a toy. A dead, worthless toy. I don't know. I've not really thought about it much."" - Aurelion Sol",Kudos Productions,The Skies Descend,03MT002,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,15,0,"Deal 15 to all enemies.

Costs 2 less for each Dragon or Celestial ally you have.

Create an Aurelion Sol in your deck.",,"""When the time comes, I think I'll make an example of Runeterra. Perhaps I'll drag its smoldering husk around with me for all eternity. Like a toy. A dead, worthless toy. I don't know. I've not really thought about it much."" - Aurelion Sol",Kudos Productions,Aurelion Sol's The Skies Descend,03MT087T2,Slow,NA,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
